,year,Senate,HOR,value,president,party,All_beverages_in_Gallons
7524,2014,Democrats,Republicans,3.64,Barack Obama,Democratic,2.32
7525,2014,Democrats,Republicans,3.67,Barack Obama,Democratic,2.32
7526,2014,Democrats,Republicans,3.68,Barack Obama,Democratic,2.32
7527,2014,Democrats,Republicans,3.62,Barack Obama,Democratic,2.32
7528,2014,Democrats,Republicans,3.65,Barack Obama,Democratic,2.32
7529,2014,Democrats,Republicans,3.61,Barack Obama,Democratic,2.32
7530,2014,Democrats,Republicans,3.55,Barack Obama,Democratic,2.32
7531,2014,Democrats,Republicans,3.59,Barack Obama,Democratic,2.32
7532,2014,Democrats,Republicans,3.66,Barack Obama,Democratic,2.32
7533,2014,Democrats,Republicans,3.67,Barack Obama,Democratic,2.32
7534,2014,Democrats,Republicans,3.67,Barack Obama,Democratic,2.32
7535,2014,Democrats,Republicans,3.66,Barack Obama,Democratic,2.32
7536,2014,Democrats,Republicans,3.69,Barack Obama,Democratic,2.32
7537,2014,Democrats,Republicans,3.72,Barack Obama,Democratic,2.32
7538,2014,Democrats,Republicans,3.7,Barack Obama,Democratic,2.32
7539,2014,Democrats,Republicans,3.69,Barack Obama,Democratic,2.32
7540,2014,Democrats,Republicans,3.68,Barack Obama,Democratic,2.32
7541,2014,Democrats,Republicans,3.71,Barack Obama,Democratic,2.32
7542,2014,Democrats,Republicans,3.73,Barack Obama,Democratic,2.32
7543,2014,Democrats,Republicans,3.69,Barack Obama,Democratic,2.32
7544,2014,Democrats,Republicans,3.7,Barack Obama,Democratic,2.32
7545,2014,Democrats,Republicans,3.66,Barack Obama,Democratic,2.32
7546,2014,Democrats,Republicans,3.63,Barack Obama,Democratic,2.32
7547,2014,Democrats,Republicans,3.6,Barack Obama,Democratic,2.32
7548,2014,Democrats,Republicans,3.59,Barack Obama,Democratic,2.32
7549,2014,Democrats,Republicans,3.55,Barack Obama,Democratic,2.32
7550,2014,Democrats,Republicans,3.64,Barack Obama,Democratic,2.32
7551,2014,Democrats,Republicans,3.64,Barack Obama,Democratic,2.32
7552,2014,Democrats,Republicans,3.68,Barack Obama,Democratic,2.32
7553,2014,Democrats,Republicans,3.72,Barack Obama,Democratic,2.32
7554,2014,Democrats,Republicans,3.73,Barack Obama,Democratic,2.32
7555,2014,Democrats,Republicans,3.7,Barack Obama,Democratic,2.32
7556,2014,Democrats,Republicans,3.66,Barack Obama,Democratic,2.32
7557,2014,Democrats,Republicans,3.6,Barack Obama,Democratic,2.32
7558,2014,Democrats,Republicans,3.59,Barack Obama,Democratic,2.32
7559,2014,Democrats,Republicans,3.63,Barack Obama,Democratic,2.32
7560,2014,Democrats,Republicans,3.62,Barack Obama,Democratic,2.32
7561,2014,Democrats,Republicans,3.66,Barack Obama,Democratic,2.32
7562,2014,Democrats,Republicans,3.67,Barack Obama,Democratic,2.32
7563,2014,Democrats,Republicans,3.61,Barack Obama,Democratic,2.32
7564,2014,Democrats,Republicans,3.57,Barack Obama,Democratic,2.32
7565,2014,Democrats,Republicans,3.59,Barack Obama,Democratic,2.32
7566,2014,Democrats,Republicans,3.55,Barack Obama,Democratic,2.32
7567,2014,Democrats,Republicans,3.52,Barack Obama,Democratic,2.32
7568,2014,Democrats,Republicans,3.55,Barack Obama,Democratic,2.32
7569,2014,Democrats,Republicans,3.56,Barack Obama,Democratic,2.32
7570,2014,Democrats,Republicans,3.6,Barack Obama,Democratic,2.32
7571,2014,Democrats,Republicans,3.65,Barack Obama,Democratic,2.32
7572,2014,Democrats,Republicans,3.62,Barack Obama,Democratic,2.32
7573,2014,Democrats,Republicans,3.59,Barack Obama,Democratic,2.32
7574,2014,Democrats,Republicans,3.56,Barack Obama,Democratic,2.32
7575,2014,Democrats,Republicans,3.54,Barack Obama,Democratic,2.32
7576,2014,Democrats,Republicans,3.57,Barack Obama,Democratic,2.32
7577,2014,Democrats,Republicans,3.52,Barack Obama,Democratic,2.32
7578,2014,Democrats,Republicans,3.48,Barack Obama,Democratic,2.32
7579,2014,Democrats,Republicans,3.48,Barack Obama,Democratic,2.32
7580,2014,Democrats,Republicans,3.46,Barack Obama,Democratic,2.32
7581,2014,Democrats,Republicans,3.45,Barack Obama,Democratic,2.32
7582,2014,Democrats,Republicans,3.52,Barack Obama,Democratic,2.32
7583,2014,Democrats,Republicans,3.52,Barack Obama,Democratic,2.32
7584,2014,Democrats,Republicans,3.5,Barack Obama,Democratic,2.32
7585,2014,Democrats,Republicans,3.47,Barack Obama,Democratic,2.32
7586,2014,Democrats,Republicans,3.46,Barack Obama,Democratic,2.32
7587,2014,Democrats,Republicans,3.45,Barack Obama,Democratic,2.32
7588,2014,Democrats,Republicans,3.47,Barack Obama,Democratic,2.32
7589,2014,Democrats,Republicans,3.49,Barack Obama,Democratic,2.32
7590,2014,Democrats,Republicans,3.47,Barack Obama,Democratic,2.32
7591,2014,Democrats,Republicans,3.41,Barack Obama,Democratic,2.32
7592,2014,Democrats,Republicans,3.37,Barack Obama,Democratic,2.32
7593,2014,Democrats,Republicans,3.41,Barack Obama,Democratic,2.32
7594,2014,Democrats,Republicans,3.38,Barack Obama,Democratic,2.32
7595,2014,Democrats,Republicans,3.4,Barack Obama,Democratic,2.32
7596,2014,Democrats,Republicans,3.45,Barack Obama,Democratic,2.32
7597,2014,Democrats,Republicans,3.47,Barack Obama,Democratic,2.32
7598,2014,Democrats,Republicans,3.49,Barack Obama,Democratic,2.32
7599,2014,Democrats,Republicans,3.45,Barack Obama,Democratic,2.32
7600,2014,Democrats,Republicans,3.37,Barack Obama,Democratic,2.32
7601,2014,Democrats,Republicans,3.33,Barack Obama,Democratic,2.32
7602,2014,Democrats,Republicans,3.34,Barack Obama,Democratic,2.32
7603,2014,Democrats,Republicans,3.39,Barack Obama,Democratic,2.32
7604,2014,Democrats,Republicans,3.38,Barack Obama,Democratic,2.32
7605,2014,Democrats,Republicans,3.42,Barack Obama,Democratic,2.32
7606,2014,Democrats,Republicans,3.43,Barack Obama,Democratic,2.32
7607,2014,Democrats,Republicans,3.4,Barack Obama,Democratic,2.32
7608,2014,Democrats,Republicans,3.37,Barack Obama,Democratic,2.32
7609,2014,Democrats,Republicans,3.29,Barack Obama,Democratic,2.32
7610,2014,Democrats,Republicans,3.31,Barack Obama,Democratic,2.32
7611,2014,Democrats,Republicans,3.33,Barack Obama,Democratic,2.32
7612,2014,Democrats,Republicans,3.38,Barack Obama,Democratic,2.32
7613,2014,Democrats,Republicans,3.43,Barack Obama,Democratic,2.32
7614,2014,Democrats,Republicans,3.45,Barack Obama,Democratic,2.32
7615,2014,Democrats,Republicans,3.44,Barack Obama,Democratic,2.32
7616,2014,Democrats,Republicans,3.44,Barack Obama,Democratic,2.32
7617,2014,Democrats,Republicans,3.45,Barack Obama,Democratic,2.32
7618,2014,Democrats,Republicans,3.47,Barack Obama,Democratic,2.32
7619,2014,Democrats,Republicans,3.47,Barack Obama,Democratic,2.32
7620,2014,Democrats,Republicans,3.41,Barack Obama,Democratic,2.32
7621,2014,Democrats,Republicans,3.41,Barack Obama,Democratic,2.32
7622,2014,Democrats,Republicans,3.4,Barack Obama,Democratic,2.32
7623,2014,Democrats,Republicans,3.44,Barack Obama,Democratic,2.32
7624,2014,Democrats,Republicans,3.43,Barack Obama,Democratic,2.32
7625,2014,Democrats,Republicans,3.47,Barack Obama,Democratic,2.32
7626,2014,Democrats,Republicans,3.44,Barack Obama,Democratic,2.32
7627,2014,Democrats,Republicans,3.45,Barack Obama,Democratic,2.32
7628,2014,Democrats,Republicans,3.41,Barack Obama,Democratic,2.32
7629,2014,Democrats,Republicans,3.38,Barack Obama,Democratic,2.32
7630,2014,Democrats,Republicans,3.35,Barack Obama,Democratic,2.32
7631,2014,Democrats,Republicans,3.36,Barack Obama,Democratic,2.32
7632,2014,Democrats,Republicans,3.34,Barack Obama,Democratic,2.32
7633,2014,Democrats,Republicans,3.4,Barack Obama,Democratic,2.32
7634,2014,Democrats,Republicans,3.46,Barack Obama,Democratic,2.32
7635,2014,Democrats,Republicans,3.47,Barack Obama,Democratic,2.32
7636,2014,Democrats,Republicans,3.44,Barack Obama,Democratic,2.32
7637,2014,Democrats,Republicans,3.38,Barack Obama,Democratic,2.32
7638,2014,Democrats,Republicans,3.37,Barack Obama,Democratic,2.32
7639,2014,Democrats,Republicans,3.38,Barack Obama,Democratic,2.32
7640,2014,Democrats,Republicans,3.34,Barack Obama,Democratic,2.32
7641,2014,Democrats,Republicans,3.36,Barack Obama,Democratic,2.32
7642,2014,Democrats,Republicans,3.37,Barack Obama,Democratic,2.32
7643,2014,Democrats,Republicans,3.35,Barack Obama,Democratic,2.32
7644,2014,Democrats,Republicans,3.27,Barack Obama,Democratic,2.32
7645,2014,Democrats,Republicans,3.29,Barack Obama,Democratic,2.32
7646,2014,Democrats,Republicans,3.26,Barack Obama,Democratic,2.32
7647,2014,Democrats,Republicans,3.25,Barack Obama,Democratic,2.32
7648,2014,Democrats,Republicans,3.26,Barack Obama,Democratic,2.32
7649,2014,Democrats,Republicans,3.3,Barack Obama,Democratic,2.32
7650,2014,Democrats,Republicans,3.24,Barack Obama,Democratic,2.32
7651,2014,Democrats,Republicans,3.26,Barack Obama,Democratic,2.32
7652,2014,Democrats,Republicans,3.22,Barack Obama,Democratic,2.32
7653,2014,Democrats,Republicans,3.31,Barack Obama,Democratic,2.32
7654,2014,Democrats,Republicans,3.32,Barack Obama,Democratic,2.32
7655,2014,Democrats,Republicans,3.29,Barack Obama,Democratic,2.32
7656,2014,Democrats,Republicans,3.3,Barack Obama,Democratic,2.32
7657,2014,Democrats,Republicans,3.28,Barack Obama,Democratic,2.32
7658,2014,Democrats,Republicans,3.27,Barack Obama,Democratic,2.32
7659,2014,Democrats,Republicans,3.23,Barack Obama,Democratic,2.32
7660,2014,Democrats,Republicans,3.23,Barack Obama,Democratic,2.32
7661,2014,Democrats,Republicans,3.24,Barack Obama,Democratic,2.32
7662,2014,Democrats,Republicans,3.27,Barack Obama,Democratic,2.32
7663,2014,Democrats,Republicans,3.24,Barack Obama,Democratic,2.32
7664,2014,Democrats,Republicans,3.2,Barack Obama,Democratic,2.32
7665,2014,Democrats,Republicans,3.13,Barack Obama,Democratic,2.32
7666,2014,Democrats,Republicans,3.2,Barack Obama,Democratic,2.32
7667,2014,Democrats,Republicans,3.21,Barack Obama,Democratic,2.32
7668,2014,Democrats,Republicans,3.22,Barack Obama,Democratic,2.32
7669,2014,Democrats,Republicans,3.19,Barack Obama,Democratic,2.32
7670,2014,Democrats,Republicans,3.16,Barack Obama,Democratic,2.32
7671,2014,Democrats,Republicans,3.13,Barack Obama,Democratic,2.32
7672,2014,Democrats,Republicans,3.15,Barack Obama,Democratic,2.32
7673,2014,Democrats,Republicans,3.11,Barack Obama,Democratic,2.32
7674,2014,Democrats,Republicans,3.08,Barack Obama,Democratic,2.32
7675,2014,Democrats,Republicans,3.09,Barack Obama,Democratic,2.32
7676,2014,Democrats,Republicans,3.17,Barack Obama,Democratic,2.32
7677,2014,Democrats,Republicans,3.15,Barack Obama,Democratic,2.32
7678,2014,Democrats,Republicans,3.21,Barack Obama,Democratic,2.32
7679,2014,Democrats,Republicans,3.23,Barack Obama,Democratic,2.32
7680,2014,Democrats,Republicans,3.23,Barack Obama,Democratic,2.32
7681,2014,Democrats,Republicans,3.23,Barack Obama,Democratic,2.32
7682,2014,Democrats,Republicans,3.26,Barack Obama,Democratic,2.32
7683,2014,Democrats,Republicans,3.27,Barack Obama,Democratic,2.32
7684,2014,Democrats,Republicans,3.35,Barack Obama,Democratic,2.32
7685,2014,Democrats,Republicans,3.34,Barack Obama,Democratic,2.32
7686,2014,Democrats,Republicans,3.36,Barack Obama,Democratic,2.32
7687,2014,Democrats,Republicans,3.37,Barack Obama,Democratic,2.32
7688,2014,Democrats,Republicans,3.36,Barack Obama,Democratic,2.32
7689,2014,Democrats,Republicans,3.29,Barack Obama,Democratic,2.32
7690,2014,Democrats,Republicans,3.28,Barack Obama,Democratic,2.32
7691,2014,Democrats,Republicans,3.25,Barack Obama,Democratic,2.32
7692,2014,Democrats,Republicans,3.28,Barack Obama,Democratic,2.32
7693,2014,Democrats,Republicans,3.22,Barack Obama,Democratic,2.32
7694,2014,Democrats,Republicans,3.22,Barack Obama,Democratic,2.32
7695,2014,Democrats,Republicans,3.18,Barack Obama,Democratic,2.32
7696,2014,Democrats,Republicans,3.21,Barack Obama,Democratic,2.32
7697,2014,Democrats,Republicans,3.12,Barack Obama,Democratic,2.32
7698,2014,Democrats,Republicans,3.15,Barack Obama,Democratic,2.32
7699,2014,Democrats,Republicans,3.13,Barack Obama,Democratic,2.32
7700,2014,Democrats,Republicans,3.12,Barack Obama,Democratic,2.32
7701,2014,Democrats,Republicans,3.06,Barack Obama,Democratic,2.32
7702,2014,Democrats,Republicans,3.07,Barack Obama,Democratic,2.32
7703,2014,Democrats,Republicans,3.07,Barack Obama,Democratic,2.32
7704,2014,Democrats,Republicans,3.03,Barack Obama,Democratic,2.32
7705,2014,Democrats,Republicans,2.95,Barack Obama,Democratic,2.32
7706,2014,Democrats,Republicans,2.92,Barack Obama,Democratic,2.32
7707,2014,Democrats,Republicans,2.94,Barack Obama,Democratic,2.32
7708,2014,Democrats,Republicans,2.98,Barack Obama,Democratic,2.32
7709,2014,Democrats,Republicans,2.96,Barack Obama,Democratic,2.32
7710,2014,Democrats,Republicans,3,Barack Obama,Democratic,2.32
7711,2014,Democrats,Republicans,3.01,Barack Obama,Democratic,2.32
7712,2014,Democrats,Republicans,3.05,Barack Obama,Democratic,2.32
7713,2014,Democrats,Republicans,3.05,Barack Obama,Democratic,2.32
7714,2014,Democrats,Republicans,3.04,Barack Obama,Democratic,2.32
7715,2014,Democrats,Republicans,3.06,Barack Obama,Democratic,2.32
7716,2014,Democrats,Republicans,3.06,Barack Obama,Democratic,2.32
7717,2014,Democrats,Republicans,3.04,Barack Obama,Democratic,2.32
7718,2014,Democrats,Republicans,3.07,Barack Obama,Democratic,2.32
7719,2014,Democrats,Republicans,3.07,Barack Obama,Democratic,2.32
7720,2014,Democrats,Republicans,3.05,Barack Obama,Democratic,2.32
7721,2014,Democrats,Republicans,3.06,Barack Obama,Democratic,2.32
7722,2014,Democrats,Republicans,3.09,Barack Obama,Democratic,2.32
7723,2014,Democrats,Republicans,3.04,Barack Obama,Democratic,2.32
7724,2014,Democrats,Republicans,3.09,Barack Obama,Democratic,2.32
7725,2014,Democrats,Republicans,3.09,Barack Obama,Democratic,2.32
7726,2014,Democrats,Republicans,3.08,Barack Obama,Democratic,2.32
7727,2014,Democrats,Republicans,3.04,Barack Obama,Democratic,2.32
7728,2014,Democrats,Republicans,3.06,Barack Obama,Democratic,2.32
7729,2014,Democrats,Republicans,3.05,Barack Obama,Democratic,2.32
7730,2014,Democrats,Republicans,3.08,Barack Obama,Democratic,2.32
7731,2014,Democrats,Republicans,3.05,Barack Obama,Democratic,2.32
7732,2014,Democrats,Republicans,3.02,Barack Obama,Democratic,2.32
7733,2014,Democrats,Republicans,3.01,Barack Obama,Democratic,2.32
7734,2014,Democrats,Republicans,2.97,Barack Obama,Democratic,2.32
7735,2014,Democrats,Republicans,2.95,Barack Obama,Democratic,2.32
7736,2014,Democrats,Republicans,2.89,Barack Obama,Democratic,2.32
7737,2014,Democrats,Republicans,2.95,Barack Obama,Democratic,2.32
7738,2014,Democrats,Republicans,3,Barack Obama,Democratic,2.32
7739,2014,Democrats,Republicans,2.99,Barack Obama,Democratic,2.32
7740,2014,Democrats,Republicans,2.94,Barack Obama,Democratic,2.32
7741,2014,Democrats,Republicans,2.97,Barack Obama,Democratic,2.32
7742,2014,Democrats,Republicans,2.9,Barack Obama,Democratic,2.32
7743,2014,Democrats,Republicans,2.87,Barack Obama,Democratic,2.32
7744,2014,Democrats,Republicans,2.83,Barack Obama,Democratic,2.32
7745,2014,Democrats,Republicans,2.84,Barack Obama,Democratic,2.32
7746,2014,Democrats,Republicans,2.75,Barack Obama,Democratic,2.32
7747,2014,Democrats,Republicans,2.74,Barack Obama,Democratic,2.32
7748,2014,Democrats,Republicans,2.69,Barack Obama,Democratic,2.32
7749,2014,Democrats,Republicans,2.74,Barack Obama,Democratic,2.32
7750,2014,Democrats,Republicans,2.82,Barack Obama,Democratic,2.32
7751,2014,Democrats,Republicans,2.77,Barack Obama,Democratic,2.32
7752,2014,Democrats,Republicans,2.75,Barack Obama,Democratic,2.32
7753,2014,Democrats,Republicans,2.85,Barack Obama,Democratic,2.32
7754,2014,Democrats,Republicans,2.83,Barack Obama,Democratic,2.32
7755,2014,Democrats,Republicans,2.81,Barack Obama,Democratic,2.32
7756,2014,Democrats,Republicans,2.78,Barack Obama,Democratic,2.32
7757,2014,Democrats,Republicans,2.76,Barack Obama,Democratic,2.32
7758,2014,Democrats,Republicans,2.75,Barack Obama,Democratic,2.32
7759,2015,Republicans,Republicans,2.69,Barack Obama,Democratic,2.33
7760,2015,Republicans,Republicans,2.6,Barack Obama,Democratic,2.33
7761,2015,Republicans,Republicans,2.52,Barack Obama,Democratic,2.33
7762,2015,Republicans,Republicans,2.52,Barack Obama,Democratic,2.33
7763,2015,Republicans,Republicans,2.59,Barack Obama,Democratic,2.33
7764,2015,Republicans,Republicans,2.55,Barack Obama,Democratic,2.33
7765,2015,Republicans,Republicans,2.49,Barack Obama,Democratic,2.33
7766,2015,Republicans,Republicans,2.49,Barack Obama,Democratic,2.33
7767,2015,Republicans,Republicans,2.47,Barack Obama,Democratic,2.33
7768,2015,Republicans,Republicans,2.4,Barack Obama,Democratic,2.33
7769,2015,Republicans,Republicans,2.44,Barack Obama,Democratic,2.33
7770,2015,Republicans,Republicans,2.39,Barack Obama,Democratic,2.33
7771,2015,Republicans,Republicans,2.44,Barack Obama,Democratic,2.33
7772,2015,Republicans,Republicans,2.46,Barack Obama,Democratic,2.33
7773,2015,Republicans,Republicans,2.38,Barack Obama,Democratic,2.33
7774,2015,Republicans,Republicans,2.4,Barack Obama,Democratic,2.33
7775,2015,Republicans,Republicans,2.4,Barack Obama,Democratic,2.33
7776,2015,Republicans,Republicans,2.29,Barack Obama,Democratic,2.33
7777,2015,Republicans,Republicans,2.33,Barack Obama,Democratic,2.33
7778,2015,Republicans,Republicans,2.25,Barack Obama,Democratic,2.33
7779,2015,Republicans,Republicans,2.25,Barack Obama,Democratic,2.33
7780,2015,Republicans,Republicans,2.37,Barack Obama,Democratic,2.33
7781,2015,Republicans,Republicans,2.39,Barack Obama,Democratic,2.33
7782,2015,Republicans,Republicans,2.42,Barack Obama,Democratic,2.33
7783,2015,Republicans,Republicans,2.51,Barack Obama,Democratic,2.33
7784,2015,Republicans,Republicans,2.52,Barack Obama,Democratic,2.33
7785,2015,Republicans,Republicans,2.58,Barack Obama,Democratic,2.33
7786,2015,Republicans,Republicans,2.57,Barack Obama,Democratic,2.33
7787,2015,Republicans,Republicans,2.58,Barack Obama,Democratic,2.33
7788,2015,Republicans,Republicans,2.63,Barack Obama,Democratic,2.33
7789,2015,Republicans,Republicans,2.73,Barack Obama,Democratic,2.33
7790,2015,Republicans,Republicans,2.7,Barack Obama,Democratic,2.33
7791,2015,Republicans,Republicans,2.73,Barack Obama,Democratic,2.33
7792,2015,Republicans,Republicans,2.73,Barack Obama,Democratic,2.33
7793,2015,Republicans,Republicans,2.66,Barack Obama,Democratic,2.33
7794,2015,Republicans,Republicans,2.6,Barack Obama,Democratic,2.33
7795,2015,Republicans,Republicans,2.56,Barack Obama,Democratic,2.33
7796,2015,Republicans,Republicans,2.63,Barack Obama,Democratic,2.33
7797,2015,Republicans,Republicans,2.6,Barack Obama,Democratic,2.33
7798,2015,Republicans,Republicans,2.68,Barack Obama,Democratic,2.33
7799,2015,Republicans,Republicans,2.71,Barack Obama,Democratic,2.33
7800,2015,Republicans,Republicans,2.72,Barack Obama,Democratic,2.33
7801,2015,Republicans,Republicans,2.71,Barack Obama,Democratic,2.33
7802,2015,Republicans,Republicans,2.83,Barack Obama,Democratic,2.33
7803,2015,Republicans,Republicans,2.8,Barack Obama,Democratic,2.33
7804,2015,Republicans,Republicans,2.73,Barack Obama,Democratic,2.33
7805,2015,Republicans,Republicans,2.69,Barack Obama,Democratic,2.33
7806,2015,Republicans,Republicans,2.69,Barack Obama,Democratic,2.33
7807,2015,Republicans,Republicans,2.7,Barack Obama,Democratic,2.33
7808,2015,Republicans,Republicans,2.67,Barack Obama,Democratic,2.33
7809,2015,Republicans,Republicans,2.61,Barack Obama,Democratic,2.33
7810,2015,Republicans,Republicans,2.51,Barack Obama,Democratic,2.33
7811,2015,Republicans,Republicans,2.54,Barack Obama,Democratic,2.33
7812,2015,Republicans,Republicans,2.5,Barack Obama,Democratic,2.33
7813,2015,Republicans,Republicans,2.51,Barack Obama,Democratic,2.33
7814,2015,Republicans,Republicans,2.46,Barack Obama,Democratic,2.33
7815,2015,Republicans,Republicans,2.5,Barack Obama,Democratic,2.33
7816,2015,Republicans,Republicans,2.6,Barack Obama,Democratic,2.33
7817,2015,Republicans,Republicans,2.53,Barack Obama,Democratic,2.33
7818,2015,Republicans,Republicans,2.55,Barack Obama,Democratic,2.33
7819,2015,Republicans,Republicans,2.54,Barack Obama,Democratic,2.33
7820,2015,Republicans,Republicans,2.47,Barack Obama,Democratic,2.33
7821,2015,Republicans,Republicans,2.53,Barack Obama,Democratic,2.33
7822,2015,Republicans,Republicans,2.49,Barack Obama,Democratic,2.33
7823,2015,Republicans,Republicans,2.57,Barack Obama,Democratic,2.33
7824,2015,Republicans,Republicans,2.52,Barack Obama,Democratic,2.33
7825,2015,Republicans,Republicans,2.53,Barack Obama,Democratic,2.33
7826,2015,Republicans,Republicans,2.61,Barack Obama,Democratic,2.33
7827,2015,Republicans,Republicans,2.58,Barack Obama,Democratic,2.33
7828,2015,Republicans,Republicans,2.58,Barack Obama,Democratic,2.33
7829,2015,Republicans,Republicans,2.54,Barack Obama,Democratic,2.33
7830,2015,Republicans,Republicans,2.55,Barack Obama,Democratic,2.33
7831,2015,Republicans,Republicans,2.56,Barack Obama,Democratic,2.33
7832,2015,Republicans,Republicans,2.51,Barack Obama,Democratic,2.33
7833,2015,Republicans,Republicans,2.56,Barack Obama,Democratic,2.33
7834,2015,Republicans,Republicans,2.58,Barack Obama,Democratic,2.33
7835,2015,Republicans,Republicans,2.66,Barack Obama,Democratic,2.33
7836,2015,Republicans,Republicans,2.63,Barack Obama,Democratic,2.33
7837,2015,Republicans,Republicans,2.62,Barack Obama,Democratic,2.33
7838,2015,Republicans,Republicans,2.61,Barack Obama,Democratic,2.33
7839,2015,Republicans,Republicans,2.68,Barack Obama,Democratic,2.33
7840,2015,Republicans,Republicans,2.76,Barack Obama,Democratic,2.33
7841,2015,Republicans,Republicans,2.75,Barack Obama,Democratic,2.33
7842,2015,Republicans,Republicans,2.82,Barack Obama,Democratic,2.33
7843,2015,Republicans,Republicans,2.88,Barack Obama,Democratic,2.33
7844,2015,Republicans,Republicans,2.9,Barack Obama,Democratic,2.33
7845,2015,Republicans,Republicans,2.98,Barack Obama,Democratic,2.33
7846,2015,Republicans,Republicans,2.9,Barack Obama,Democratic,2.33
7847,2015,Republicans,Republicans,2.9,Barack Obama,Democratic,2.33
7848,2015,Republicans,Republicans,3.03,Barack Obama,Democratic,2.33
7849,2015,Republicans,Republicans,3.02,Barack Obama,Democratic,2.33
7850,2015,Republicans,Republicans,3.07,Barack Obama,Democratic,2.33
7851,2015,Republicans,Republicans,3.03,Barack Obama,Democratic,2.33
7852,2015,Republicans,Republicans,2.93,Barack Obama,Democratic,2.33
7853,2015,Republicans,Republicans,3.02,Barack Obama,Democratic,2.33
7854,2015,Republicans,Republicans,3.05,Barack Obama,Democratic,2.33
7855,2015,Republicans,Republicans,3.06,Barack Obama,Democratic,2.33
7856,2015,Republicans,Republicans,2.98,Barack Obama,Democratic,2.33
7857,2015,Republicans,Republicans,2.99,Barack Obama,Democratic,2.33
7858,2015,Republicans,Republicans,2.89,Barack Obama,Democratic,2.33
7859,2015,Republicans,Republicans,2.88,Barack Obama,Democratic,2.33
7860,2015,Republicans,Republicans,2.89,Barack Obama,Democratic,2.33
7861,2015,Republicans,Republicans,2.88,Barack Obama,Democratic,2.33
7862,2015,Republicans,Republicans,2.94,Barack Obama,Democratic,2.33
7863,2015,Republicans,Republicans,3.02,Barack Obama,Democratic,2.33
7864,2015,Republicans,Republicans,3.11,Barack Obama,Democratic,2.33
7865,2015,Republicans,Republicans,3.03,Barack Obama,Democratic,2.33
7866,2015,Republicans,Republicans,3.11,Barack Obama,Democratic,2.33
7867,2015,Republicans,Republicans,3.11,Barack Obama,Democratic,2.33
7868,2015,Republicans,Republicans,3.15,Barack Obama,Democratic,2.33
7869,2015,Republicans,Republicans,3.22,Barack Obama,Democratic,2.33
7870,2015,Republicans,Republicans,3.11,Barack Obama,Democratic,2.33
7871,2015,Republicans,Republicans,3.1,Barack Obama,Democratic,2.33
7872,2015,Republicans,Republicans,3.09,Barack Obama,Democratic,2.33
7873,2015,Republicans,Republicans,3.06,Barack Obama,Democratic,2.33
7874,2015,Republicans,Republicans,3.09,Barack Obama,Democratic,2.33
7875,2015,Republicans,Republicans,3.14,Barack Obama,Democratic,2.33
7876,2015,Republicans,Republicans,3.05,Barack Obama,Democratic,2.33
7877,2015,Republicans,Republicans,3.16,Barack Obama,Democratic,2.33
7878,2015,Republicans,Republicans,3.2,Barack Obama,Democratic,2.33
7879,2015,Republicans,Republicans,3.16,Barack Obama,Democratic,2.33
7880,2015,Republicans,Republicans,3.16,Barack Obama,Democratic,2.33
7881,2015,Republicans,Republicans,3.25,Barack Obama,Democratic,2.33
7882,2015,Republicans,Republicans,3.09,Barack Obama,Democratic,2.33
7883,2015,Republicans,Republicans,3.11,Barack Obama,Democratic,2.33
7884,2015,Republicans,Republicans,3.2,Barack Obama,Democratic,2.33
7885,2015,Republicans,Republicans,3.19,Barack Obama,Democratic,2.33
7886,2015,Republicans,Republicans,3.08,Barack Obama,Democratic,2.33
7887,2015,Republicans,Republicans,3.04,Barack Obama,Democratic,2.33
7888,2015,Republicans,Republicans,2.99,Barack Obama,Democratic,2.33
7889,2015,Republicans,Republicans,3.11,Barack Obama,Democratic,2.33
7890,2015,Republicans,Republicans,3.2,Barack Obama,Democratic,2.33
7891,2015,Republicans,Republicans,3.21,Barack Obama,Democratic,2.33
7892,2015,Republicans,Republicans,3.2,Barack Obama,Democratic,2.33
7893,2015,Republicans,Republicans,3.13,Barack Obama,Democratic,2.33
7894,2015,Republicans,Republicans,3.11,Barack Obama,Democratic,2.33
7895,2015,Republicans,Republicans,3.08,Barack Obama,Democratic,2.33
7896,2015,Republicans,Republicans,3.1,Barack Obama,Democratic,2.33
7897,2015,Republicans,Republicans,3.08,Barack Obama,Democratic,2.33
7898,2015,Republicans,Republicans,3.04,Barack Obama,Democratic,2.33
7899,2015,Republicans,Republicans,2.98,Barack Obama,Democratic,2.33
7900,2015,Republicans,Republicans,2.96,Barack Obama,Democratic,2.33
7901,2015,Republicans,Republicans,2.93,Barack Obama,Democratic,2.33
7902,2015,Republicans,Republicans,2.96,Barack Obama,Democratic,2.33
7903,2015,Republicans,Republicans,2.99,Barack Obama,Democratic,2.33
7904,2015,Republicans,Republicans,2.96,Barack Obama,Democratic,2.33
7905,2015,Republicans,Republicans,2.92,Barack Obama,Democratic,2.33
7906,2015,Republicans,Republicans,2.86,Barack Obama,Democratic,2.33
7907,2015,Republicans,Republicans,2.9,Barack Obama,Democratic,2.33
7908,2015,Republicans,Republicans,2.94,Barack Obama,Democratic,2.33
7909,2015,Republicans,Republicans,2.9,Barack Obama,Democratic,2.33
7910,2015,Republicans,Republicans,2.83,Barack Obama,Democratic,2.33
7911,2015,Republicans,Republicans,2.89,Barack Obama,Democratic,2.33
