,year,Senate,HOR,value,president,party,All_beverages_in_Gallons,AvgCost,RealGDP
6789,2011,Democrats,Republicans,4.66,Barack Obama,Democratic,2.29,1.445,1.415443047
6790,2011,Democrats,Republicans,4.67,Barack Obama,Democratic,2.29,1.445,1.415443047
6791,2011,Democrats,Republicans,4.66,Barack Obama,Democratic,2.29,1.445,1.415443047
6792,2011,Democrats,Republicans,4.7,Barack Obama,Democratic,2.29,1.445,1.415443047
6793,2011,Democrats,Republicans,4.6,Barack Obama,Democratic,2.29,1.445,1.415443047
6794,2011,Democrats,Republicans,4.59,Barack Obama,Democratic,2.29,1.445,1.415443047
6795,2011,Democrats,Republicans,4.54,Barack Obama,Democratic,2.29,1.445,1.415443047
6796,2011,Democrats,Republicans,4.51,Barack Obama,Democratic,2.29,1.445,1.415443047
6797,2011,Democrats,Republicans,4.49,Barack Obama,Democratic,2.29,1.445,1.415443047
6798,2011,Democrats,Republicans,4.48,Barack Obama,Democratic,2.29,1.445,1.415443047
6799,2011,Democrats,Republicans,4.54,Barack Obama,Democratic,2.29,1.445,1.415443047
6800,2011,Democrats,Republicans,4.64,Barack Obama,Democratic,2.29,1.445,1.415443047
6801,2011,Democrats,Republicans,4.6,Barack Obama,Democratic,2.29,1.445,1.415443047
6802,2011,Democrats,Republicans,4.61,Barack Obama,Democratic,2.29,1.445,1.415443047
6803,2011,Democrats,Republicans,4.66,Barack Obama,Democratic,2.29,1.445,1.415443047
6804,2011,Democrats,Republicans,4.6,Barack Obama,Democratic,2.29,1.445,1.415443047
6805,2011,Democrats,Republicans,4.53,Barack Obama,Democratic,2.29,1.445,1.415443047
6806,2011,Democrats,Republicans,4.54,Barack Obama,Democratic,2.29,1.445,1.415443047
6807,2011,Democrats,Republicans,4.52,Barack Obama,Democratic,2.29,1.445,1.415443047
6808,2011,Democrats,Republicans,4.47,Barack Obama,Democratic,2.29,1.445,1.415443047
6809,2011,Democrats,Republicans,4.38,Barack Obama,Democratic,2.29,1.445,1.415443047
6810,2011,Democrats,Republicans,4.42,Barack Obama,Democratic,2.29,1.445,1.415443047
6811,2011,Democrats,Republicans,4.43,Barack Obama,Democratic,2.29,1.445,1.415443047
6812,2011,Democrats,Republicans,4.45,Barack Obama,Democratic,2.29,1.445,1.415443047
6813,2011,Democrats,Republicans,4.44,Barack Obama,Democratic,2.29,1.445,1.415443047
6814,2011,Democrats,Republicans,4.44,Barack Obama,Democratic,2.29,1.445,1.415443047
6815,2011,Democrats,Republicans,4.48,Barack Obama,Democratic,2.29,1.445,1.415443047
6816,2011,Democrats,Republicans,4.51,Barack Obama,Democratic,2.29,1.445,1.415443047
6817,2011,Democrats,Republicans,4.51,Barack Obama,Democratic,2.29,1.445,1.415443047
6818,2011,Democrats,Republicans,4.54,Barack Obama,Democratic,2.29,1.445,1.415443047
6819,2011,Democrats,Republicans,4.52,Barack Obama,Democratic,2.29,1.445,1.415443047
6820,2011,Democrats,Republicans,4.51,Barack Obama,Democratic,2.29,1.445,1.415443047
6821,2011,Democrats,Republicans,4.48,Barack Obama,Democratic,2.29,1.445,1.415443047
6822,2011,Democrats,Republicans,4.49,Barack Obama,Democratic,2.29,1.445,1.415443047
6823,2011,Democrats,Republicans,4.51,Barack Obama,Democratic,2.29,1.445,1.415443047
6824,2011,Democrats,Republicans,4.58,Barack Obama,Democratic,2.29,1.445,1.415443047
6825,2011,Democrats,Republicans,4.63,Barack Obama,Democratic,2.29,1.445,1.415443047
6826,2011,Democrats,Republicans,4.63,Barack Obama,Democratic,2.29,1.445,1.415443047
6827,2011,Democrats,Republicans,4.64,Barack Obama,Democratic,2.29,1.445,1.415443047
6828,2011,Democrats,Republicans,4.58,Barack Obama,Democratic,2.29,1.445,1.415443047
6829,2011,Democrats,Republicans,4.55,Barack Obama,Democratic,2.29,1.445,1.415443047
6830,2011,Democrats,Republicans,4.53,Barack Obama,Democratic,2.29,1.445,1.415443047
6831,2011,Democrats,Republicans,4.47,Barack Obama,Democratic,2.29,1.445,1.415443047
6832,2011,Democrats,Republicans,4.45,Barack Obama,Democratic,2.29,1.445,1.415443047
6833,2011,Democrats,Republicans,4.43,Barack Obama,Democratic,2.29,1.445,1.415443047
6834,2011,Democrats,Republicans,4.47,Barack Obama,Democratic,2.29,1.445,1.415443047
6835,2011,Democrats,Republicans,4.47,Barack Obama,Democratic,2.29,1.445,1.415443047
6836,2011,Democrats,Republicans,4.46,Barack Obama,Democratic,2.29,1.445,1.415443047
6837,2011,Democrats,Republicans,4.39,Barack Obama,Democratic,2.29,1.445,1.415443047
6838,2011,Democrats,Republicans,4.45,Barack Obama,Democratic,2.29,1.445,1.415443047
6839,2011,Democrats,Republicans,4.42,Barack Obama,Democratic,2.29,1.445,1.415443047
6840,2011,Democrats,Republicans,4.4,Barack Obama,Democratic,2.29,1.445,1.415443047
6841,2011,Democrats,Republicans,4.38,Barack Obama,Democratic,2.29,1.445,1.415443047
6842,2011,Democrats,Republicans,4.36,Barack Obama,Democratic,2.29,1.445,1.415443047
6843,2011,Democrats,Republicans,4.33,Barack Obama,Democratic,2.29,1.445,1.415443047
6844,2011,Democrats,Republicans,4.26,Barack Obama,Democratic,2.29,1.445,1.415443047
6845,2011,Democrats,Republicans,4.29,Barack Obama,Democratic,2.29,1.445,1.415443047
6846,2011,Democrats,Republicans,4.3,Barack Obama,Democratic,2.29,1.445,1.415443047
6847,2011,Democrats,Republicans,4.34,Barack Obama,Democratic,2.29,1.445,1.415443047
6848,2011,Democrats,Republicans,4.31,Barack Obama,Democratic,2.29,1.445,1.415443047
6849,2011,Democrats,Republicans,4.37,Barack Obama,Democratic,2.29,1.445,1.415443047
6850,2011,Democrats,Republicans,4.32,Barack Obama,Democratic,2.29,1.445,1.415443047
6851,2011,Democrats,Republicans,4.28,Barack Obama,Democratic,2.29,1.445,1.415443047
6852,2011,Democrats,Republicans,4.23,Barack Obama,Democratic,2.29,1.445,1.415443047
6853,2011,Democrats,Republicans,4.29,Barack Obama,Democratic,2.29,1.445,1.415443047
6854,2011,Democrats,Republicans,4.3,Barack Obama,Democratic,2.29,1.445,1.415443047
6855,2011,Democrats,Republicans,4.3,Barack Obama,Democratic,2.29,1.445,1.415443047
6856,2011,Democrats,Republicans,4.27,Barack Obama,Democratic,2.29,1.445,1.415443047
6857,2011,Democrats,Republicans,4.26,Barack Obama,Democratic,2.29,1.445,1.415443047
6858,2011,Democrats,Republicans,4.28,Barack Obama,Democratic,2.29,1.445,1.415443047
6859,2011,Democrats,Republicans,4.23,Barack Obama,Democratic,2.29,1.445,1.415443047
6860,2011,Democrats,Republicans,4.24,Barack Obama,Democratic,2.29,1.445,1.415443047
6861,2011,Democrats,Republicans,4.22,Barack Obama,Democratic,2.29,1.445,1.415443047
6862,2011,Democrats,Republicans,4.15,Barack Obama,Democratic,2.29,1.445,1.415443047
6863,2011,Democrats,Republicans,4.25,Barack Obama,Democratic,2.29,1.445,1.415443047
6864,2011,Democrats,Republicans,4.22,Barack Obama,Democratic,2.29,1.445,1.415443047
6865,2011,Democrats,Republicans,4.25,Barack Obama,Democratic,2.29,1.445,1.415443047
6866,2011,Democrats,Republicans,4.27,Barack Obama,Democratic,2.29,1.445,1.415443047
6867,2011,Democrats,Republicans,4.2,Barack Obama,Democratic,2.29,1.445,1.415443047
6868,2011,Democrats,Republicans,4.22,Barack Obama,Democratic,2.29,1.445,1.415443047
6869,2011,Democrats,Republicans,4.18,Barack Obama,Democratic,2.29,1.445,1.415443047
6870,2011,Democrats,Republicans,4.2,Barack Obama,Democratic,2.29,1.445,1.415443047
6871,2011,Democrats,Republicans,4.3,Barack Obama,Democratic,2.29,1.445,1.415443047
6872,2011,Democrats,Republicans,4.19,Barack Obama,Democratic,2.29,1.445,1.415443047
6873,2011,Democrats,Republicans,4.16,Barack Obama,Democratic,2.29,1.445,1.415443047
6874,2011,Democrats,Republicans,4.19,Barack Obama,Democratic,2.29,1.445,1.415443047
6875,2011,Democrats,Republicans,4.19,Barack Obama,Democratic,2.29,1.445,1.415443047
6876,2011,Democrats,Republicans,4.21,Barack Obama,Democratic,2.29,1.445,1.415443047
6877,2011,Democrats,Republicans,4.22,Barack Obama,Democratic,2.29,1.445,1.415443047
6878,2011,Democrats,Republicans,4.17,Barack Obama,Democratic,2.29,1.445,1.415443047
6879,2011,Democrats,Republicans,4.17,Barack Obama,Democratic,2.29,1.445,1.415443047
6880,2011,Democrats,Republicans,4.28,Barack Obama,Democratic,2.29,1.445,1.415443047
6881,2011,Democrats,Republicans,4.33,Barack Obama,Democratic,2.29,1.445,1.415443047
6882,2011,Democrats,Republicans,4.39,Barack Obama,Democratic,2.29,1.445,1.415443047
6883,2011,Democrats,Republicans,4.38,Barack Obama,Democratic,2.29,1.445,1.415443047
6884,2011,Democrats,Republicans,4.4,Barack Obama,Democratic,2.29,1.445,1.415443047
6885,2011,Democrats,Republicans,4.39,Barack Obama,Democratic,2.29,1.445,1.415443047
6886,2011,Democrats,Republicans,4.35,Barack Obama,Democratic,2.29,1.445,1.415443047
6887,2011,Democrats,Republicans,4.37,Barack Obama,Democratic,2.29,1.445,1.415443047
6888,2011,Democrats,Republicans,4.27,Barack Obama,Democratic,2.29,1.445,1.415443047
6889,2011,Democrats,Republicans,4.2,Barack Obama,Democratic,2.29,1.445,1.415443047
6890,2011,Democrats,Republicans,4.19,Barack Obama,Democratic,2.29,1.445,1.415443047
6891,2011,Democrats,Republicans,4.17,Barack Obama,Democratic,2.29,1.445,1.415443047
6892,2011,Democrats,Republicans,4.25,Barack Obama,Democratic,2.29,1.445,1.415443047
6893,2011,Democrats,Republicans,4.26,Barack Obama,Democratic,2.29,1.445,1.415443047
6894,2011,Democrats,Republicans,4.29,Barack Obama,Democratic,2.29,1.445,1.415443047
6895,2011,Democrats,Republicans,4.19,Barack Obama,Democratic,2.29,1.445,1.415443047
6896,2011,Democrats,Republicans,4.25,Barack Obama,Democratic,2.29,1.445,1.415443047
6897,2011,Democrats,Republicans,4.31,Barack Obama,Democratic,2.29,1.445,1.415443047
6898,2011,Democrats,Republicans,4.26,Barack Obama,Democratic,2.29,1.445,1.415443047
6899,2011,Democrats,Republicans,4.31,Barack Obama,Democratic,2.29,1.445,1.415443047
6900,2011,Democrats,Republicans,4.28,Barack Obama,Democratic,2.29,1.445,1.415443047
6901,2011,Democrats,Republicans,4.29,Barack Obama,Democratic,2.29,1.445,1.415443047
6902,2011,Democrats,Republicans,4.26,Barack Obama,Democratic,2.29,1.445,1.415443047
6903,2011,Democrats,Republicans,4.12,Barack Obama,Democratic,2.29,1.445,1.415443047
6904,2011,Democrats,Republicans,4.07,Barack Obama,Democratic,2.29,1.445,1.415443047
6905,2011,Democrats,Republicans,3.93,Barack Obama,Democratic,2.29,1.445,1.415443047
6906,2011,Democrats,Republicans,3.89,Barack Obama,Democratic,2.29,1.445,1.415443047
6907,2011,Democrats,Republicans,3.7,Barack Obama,Democratic,2.29,1.445,1.415443047
6908,2011,Democrats,Republicans,3.82,Barack Obama,Democratic,2.29,1.445,1.415443047
6909,2011,Democrats,Republicans,3.68,Barack Obama,Democratic,2.29,1.445,1.415443047
6910,2011,Democrats,Republicans,3.56,Barack Obama,Democratic,2.29,1.445,1.415443047
6911,2011,Democrats,Republicans,3.54,Barack Obama,Democratic,2.29,1.445,1.415443047
6912,2011,Democrats,Republicans,3.82,Barack Obama,Democratic,2.29,1.445,1.415443047
6913,2011,Democrats,Republicans,3.72,Barack Obama,Democratic,2.29,1.445,1.415443047
6914,2011,Democrats,Republicans,3.75,Barack Obama,Democratic,2.29,1.445,1.415443047
6915,2011,Democrats,Republicans,3.67,Barack Obama,Democratic,2.29,1.445,1.415443047
6916,2011,Democrats,Republicans,3.57,Barack Obama,Democratic,2.29,1.445,1.415443047
6917,2011,Democrats,Republicans,3.45,Barack Obama,Democratic,2.29,1.445,1.415443047
6918,2011,Democrats,Republicans,3.39,Barack Obama,Democratic,2.29,1.445,1.415443047
6919,2011,Democrats,Republicans,3.42,Barack Obama,Democratic,2.29,1.445,1.415443047
6920,2011,Democrats,Republicans,3.47,Barack Obama,Democratic,2.29,1.445,1.415443047
6921,2011,Democrats,Republicans,3.63,Barack Obama,Democratic,2.29,1.445,1.415443047
6922,2011,Democrats,Republicans,3.6,Barack Obama,Democratic,2.29,1.445,1.415443047
6923,2011,Democrats,Republicans,3.54,Barack Obama,Democratic,2.29,1.445,1.415443047
6924,2011,Democrats,Republicans,3.63,Barack Obama,Democratic,2.29,1.445,1.415443047
6925,2011,Democrats,Republicans,3.53,Barack Obama,Democratic,2.29,1.445,1.415443047
6926,2011,Democrats,Republicans,3.6,Barack Obama,Democratic,2.29,1.445,1.415443047
6927,2011,Democrats,Republicans,3.51,Barack Obama,Democratic,2.29,1.445,1.415443047
6928,2011,Democrats,Republicans,3.32,Barack Obama,Democratic,2.29,1.445,1.415443047
6929,2011,Democrats,Republicans,3.26,Barack Obama,Democratic,2.29,1.445,1.415443047
6930,2011,Democrats,Republicans,3.36,Barack Obama,Democratic,2.29,1.445,1.415443047
6931,2011,Democrats,Republicans,3.32,Barack Obama,Democratic,2.29,1.445,1.415443047
6932,2011,Democrats,Republicans,3.26,Barack Obama,Democratic,2.29,1.445,1.415443047
6933,2011,Democrats,Republicans,3.24,Barack Obama,Democratic,2.29,1.445,1.415443047
6934,2011,Democrats,Republicans,3.32,Barack Obama,Democratic,2.29,1.445,1.415443047
6935,2011,Democrats,Republicans,3.32,Barack Obama,Democratic,2.29,1.445,1.415443047
6936,2011,Democrats,Republicans,3.36,Barack Obama,Democratic,2.29,1.445,1.415443047
6937,2011,Democrats,Republicans,3.34,Barack Obama,Democratic,2.29,1.445,1.415443047
6938,2011,Democrats,Republicans,3.22,Barack Obama,Democratic,2.29,1.445,1.415443047
6939,2011,Democrats,Republicans,3.2,Barack Obama,Democratic,2.29,1.445,1.415443047
6940,2011,Democrats,Republicans,3.03,Barack Obama,Democratic,2.29,1.445,1.415443047
6941,2011,Democrats,Republicans,2.78,Barack Obama,Democratic,2.29,1.445,1.415443047
6942,2011,Democrats,Republicans,2.89,Barack Obama,Democratic,2.29,1.445,1.415443047
6943,2011,Democrats,Republicans,2.99,Barack Obama,Democratic,2.29,1.445,1.415443047
6944,2011,Democrats,Republicans,3.08,Barack Obama,Democratic,2.29,1.445,1.415443047
6945,2011,Democrats,Republicans,3.1,Barack Obama,Democratic,2.29,1.445,1.415443047
6946,2011,Democrats,Republicans,3.03,Barack Obama,Democratic,2.29,1.445,1.415443047
6947,2011,Democrats,Republicans,2.9,Barack Obama,Democratic,2.29,1.445,1.415443047
6948,2011,Democrats,Republicans,2.76,Barack Obama,Democratic,2.29,1.445,1.415443047
6949,2011,Democrats,Republicans,2.77,Barack Obama,Democratic,2.29,1.445,1.415443047
6950,2011,Democrats,Republicans,2.87,Barack Obama,Democratic,2.29,1.445,1.415443047
6951,2011,Democrats,Republicans,2.96,Barack Obama,Democratic,2.29,1.445,1.415443047
6952,2011,Democrats,Republicans,3.02,Barack Obama,Democratic,2.29,1.445,1.415443047
6953,2011,Democrats,Republicans,3.11,Barack Obama,Democratic,2.29,1.445,1.415443047
6954,2011,Democrats,Republicans,3.19,Barack Obama,Democratic,2.29,1.445,1.415443047
6955,2011,Democrats,Republicans,3.15,Barack Obama,Democratic,2.29,1.445,1.415443047
6956,2011,Democrats,Republicans,3.22,Barack Obama,Democratic,2.29,1.445,1.415443047
6957,2011,Democrats,Republicans,3.13,Barack Obama,Democratic,2.29,1.445,1.415443047
6958,2011,Democrats,Republicans,3.17,Barack Obama,Democratic,2.29,1.445,1.415443047
6959,2011,Democrats,Republicans,3.17,Barack Obama,Democratic,2.29,1.445,1.415443047
6960,2011,Democrats,Republicans,3.19,Barack Obama,Democratic,2.29,1.445,1.415443047
6961,2011,Democrats,Republicans,3.26,Barack Obama,Democratic,2.29,1.445,1.415443047
6962,2011,Democrats,Republicans,3.27,Barack Obama,Democratic,2.29,1.445,1.415443047
6963,2011,Democrats,Republicans,3.13,Barack Obama,Democratic,2.29,1.445,1.415443047
6964,2011,Democrats,Republicans,3.22,Barack Obama,Democratic,2.29,1.445,1.415443047
6965,2011,Democrats,Republicans,3.45,Barack Obama,Democratic,2.29,1.445,1.415443047
6966,2011,Democrats,Republicans,3.36,Barack Obama,Democratic,2.29,1.445,1.415443047
6967,2011,Democrats,Republicans,3.16,Barack Obama,Democratic,2.29,1.445,1.415443047
6968,2011,Democrats,Republicans,2.99,Barack Obama,Democratic,2.29,1.445,1.415443047
6969,2011,Democrats,Republicans,3.03,Barack Obama,Democratic,2.29,1.445,1.415443047
6970,2011,Democrats,Republicans,3.1,Barack Obama,Democratic,2.29,1.445,1.415443047
6971,2011,Democrats,Republicans,3.09,Barack Obama,Democratic,2.29,1.445,1.415443047
6972,2011,Democrats,Republicans,3.05,Barack Obama,Democratic,2.29,1.445,1.415443047
6973,2011,Democrats,Republicans,3.13,Barack Obama,Democratic,2.29,1.445,1.415443047
6974,2011,Democrats,Republicans,3.03,Barack Obama,Democratic,2.29,1.445,1.415443047
6975,2011,Democrats,Republicans,3.12,Barack Obama,Democratic,2.29,1.445,1.415443047
6976,2011,Democrats,Republicans,3.09,Barack Obama,Democratic,2.29,1.445,1.415443047
6977,2011,Democrats,Republicans,3.1,Barack Obama,Democratic,2.29,1.445,1.415443047
6978,2011,Democrats,Republicans,3.05,Barack Obama,Democratic,2.29,1.445,1.415443047
6979,2011,Democrats,Republicans,2.98,Barack Obama,Democratic,2.29,1.445,1.415443047
6980,2011,Democrats,Republicans,2.99,Barack Obama,Democratic,2.29,1.445,1.415443047
6981,2011,Democrats,Republicans,2.96,Barack Obama,Democratic,2.29,1.445,1.415443047
6982,2011,Democrats,Republicans,2.91,Barack Obama,Democratic,2.29,1.445,1.415443047
6983,2011,Democrats,Republicans,2.82,Barack Obama,Democratic,2.29,1.445,1.415443047
6984,2011,Democrats,Republicans,2.92,Barack Obama,Democratic,2.29,1.445,1.415443047
6985,2011,Democrats,Republicans,2.93,Barack Obama,Democratic,2.29,1.445,1.415443047
6986,2011,Democrats,Republicans,2.96,Barack Obama,Democratic,2.29,1.445,1.415443047
6987,2011,Democrats,Republicans,3.06,Barack Obama,Democratic,2.29,1.445,1.415443047
6988,2011,Democrats,Republicans,3.12,Barack Obama,Democratic,2.29,1.445,1.415443047
6989,2011,Democrats,Republicans,3.03,Barack Obama,Democratic,2.29,1.445,1.415443047
6990,2011,Democrats,Republicans,3.02,Barack Obama,Democratic,2.29,1.445,1.415443047
6991,2011,Democrats,Republicans,3.09,Barack Obama,Democratic,2.29,1.445,1.415443047
6992,2011,Democrats,Republicans,3.04,Barack Obama,Democratic,2.29,1.445,1.415443047
6993,2011,Democrats,Republicans,3,Barack Obama,Democratic,2.29,1.445,1.415443047
6994,2011,Democrats,Republicans,3.1,Barack Obama,Democratic,2.29,1.445,1.415443047
6995,2011,Democrats,Republicans,3.06,Barack Obama,Democratic,2.29,1.445,1.415443047
6996,2011,Democrats,Republicans,2.98,Barack Obama,Democratic,2.29,1.445,1.415443047
6997,2011,Democrats,Republicans,2.91,Barack Obama,Democratic,2.29,1.445,1.415443047
6998,2011,Democrats,Republicans,2.92,Barack Obama,Democratic,2.29,1.445,1.415443047
6999,2011,Democrats,Republicans,2.86,Barack Obama,Democratic,2.29,1.445,1.415443047
7000,2011,Democrats,Republicans,2.79,Barack Obama,Democratic,2.29,1.445,1.415443047
7001,2011,Democrats,Republicans,2.93,Barack Obama,Democratic,2.29,1.445,1.415443047
7002,2011,Democrats,Republicans,3,Barack Obama,Democratic,2.29,1.445,1.415443047
7003,2011,Democrats,Republicans,2.99,Barack Obama,Democratic,2.29,1.445,1.415443047
7004,2011,Democrats,Republicans,3.05,Barack Obama,Democratic,2.29,1.445,1.415443047
7005,2011,Democrats,Republicans,3.04,Barack Obama,Democratic,2.29,1.445,1.415443047
7006,2011,Democrats,Republicans,2.91,Barack Obama,Democratic,2.29,1.445,1.415443047
7007,2011,Democrats,Republicans,2.9,Barack Obama,Democratic,2.29,1.445,1.415443047
7008,2011,Democrats,Republicans,2.89,Barack Obama,Democratic,2.29,1.445,1.415443047
7009,2012,Democrats,Republicans,2.98,Barack Obama,Democratic,2.34,1.418,1.363866104
7010,2012,Democrats,Republicans,3.03,Barack Obama,Democratic,2.34,1.418,1.363866104
7011,2012,Democrats,Republicans,3.06,Barack Obama,Democratic,2.34,1.418,1.363866104
7012,2012,Democrats,Republicans,3.02,Barack Obama,Democratic,2.34,1.418,1.363866104
7013,2012,Democrats,Republicans,3.02,Barack Obama,Democratic,2.34,1.418,1.363866104
7014,2012,Democrats,Republicans,3.04,Barack Obama,Democratic,2.34,1.418,1.363866104
7015,2012,Democrats,Republicans,2.96,Barack Obama,Democratic,2.34,1.418,1.363866104
7016,2012,Democrats,Republicans,2.97,Barack Obama,Democratic,2.34,1.418,1.363866104
7017,2012,Democrats,Republicans,2.91,Barack Obama,Democratic,2.34,1.418,1.363866104
7018,2012,Democrats,Republicans,2.89,Barack Obama,Democratic,2.34,1.418,1.363866104
7019,2012,Democrats,Republicans,2.96,Barack Obama,Democratic,2.34,1.418,1.363866104
7020,2012,Democrats,Republicans,3.05,Barack Obama,Democratic,2.34,1.418,1.363866104
7021,2012,Democrats,Republicans,3.1,Barack Obama,Democratic,2.34,1.418,1.363866104
7022,2012,Democrats,Republicans,3.15,Barack Obama,Democratic,2.34,1.418,1.363866104
7023,2012,Democrats,Republicans,3.15,Barack Obama,Democratic,2.34,1.418,1.363866104
7024,2012,Democrats,Republicans,3.13,Barack Obama,Democratic,2.34,1.418,1.363866104
7025,2012,Democrats,Republicans,3.1,Barack Obama,Democratic,2.34,1.418,1.363866104
7026,2012,Democrats,Republicans,3.07,Barack Obama,Democratic,2.34,1.418,1.363866104
7027,2012,Democrats,Republicans,2.99,Barack Obama,Democratic,2.34,1.418,1.363866104
7028,2012,Democrats,Republicans,2.94,Barack Obama,Democratic,2.34,1.418,1.363866104
7029,2012,Democrats,Republicans,3.01,Barack Obama,Democratic,2.34,1.418,1.363866104
7030,2012,Democrats,Republicans,3.01,Barack Obama,Democratic,2.34,1.418,1.363866104
7031,2012,Democrats,Republicans,3.13,Barack Obama,Democratic,2.34,1.418,1.363866104
7032,2012,Democrats,Republicans,3.08,Barack Obama,Democratic,2.34,1.418,1.363866104
7033,2012,Democrats,Republicans,3.14,Barack Obama,Democratic,2.34,1.418,1.363866104
7034,2012,Democrats,Republicans,3.14,Barack Obama,Democratic,2.34,1.418,1.363866104
7035,2012,Democrats,Republicans,3.2,Barack Obama,Democratic,2.34,1.418,1.363866104
7036,2012,Democrats,Republicans,3.11,Barack Obama,Democratic,2.34,1.418,1.363866104
7037,2012,Democrats,Republicans,3.14,Barack Obama,Democratic,2.34,1.418,1.363866104
7038,2012,Democrats,Republicans,3.06,Barack Obama,Democratic,2.34,1.418,1.363866104
7039,2012,Democrats,Republicans,3.09,Barack Obama,Democratic,2.34,1.418,1.363866104
7040,2012,Democrats,Republicans,3.14,Barack Obama,Democratic,2.34,1.418,1.363866104
7041,2012,Democrats,Republicans,3.16,Barack Obama,Democratic,2.34,1.418,1.363866104
7042,2012,Democrats,Republicans,3.2,Barack Obama,Democratic,2.34,1.418,1.363866104
7043,2012,Democrats,Republicans,3.15,Barack Obama,Democratic,2.34,1.418,1.363866104
7044,2012,Democrats,Republicans,3.13,Barack Obama,Democratic,2.34,1.418,1.363866104
7045,2012,Democrats,Republicans,3.1,Barack Obama,Democratic,2.34,1.418,1.363866104
7046,2012,Democrats,Republicans,3.04,Barack Obama,Democratic,2.34,1.418,1.363866104
7047,2012,Democrats,Republicans,3.07,Barack Obama,Democratic,2.34,1.418,1.363866104
7048,2012,Democrats,Republicans,3.08,Barack Obama,Democratic,2.34,1.418,1.363866104
7049,2012,Democrats,Republicans,3.15,Barack Obama,Democratic,2.34,1.418,1.363866104
7050,2012,Democrats,Republicans,3.11,Barack Obama,Democratic,2.34,1.418,1.363866104
7051,2012,Democrats,Republicans,3.13,Barack Obama,Democratic,2.34,1.418,1.363866104
7052,2012,Democrats,Republicans,3.08,Barack Obama,Democratic,2.34,1.418,1.363866104
7053,2012,Democrats,Republicans,3.12,Barack Obama,Democratic,2.34,1.418,1.363866104
7054,2012,Democrats,Republicans,3.18,Barack Obama,Democratic,2.34,1.418,1.363866104
7055,2012,Democrats,Republicans,3.19,Barack Obama,Democratic,2.34,1.418,1.363866104
7056,2012,Democrats,Republicans,3.17,Barack Obama,Democratic,2.34,1.418,1.363866104
7057,2012,Democrats,Republicans,3.26,Barack Obama,Democratic,2.34,1.418,1.363866104
7058,2012,Democrats,Republicans,3.43,Barack Obama,Democratic,2.34,1.418,1.363866104
7059,2012,Democrats,Republicans,3.41,Barack Obama,Democratic,2.34,1.418,1.363866104
7060,2012,Democrats,Republicans,3.41,Barack Obama,Democratic,2.34,1.418,1.363866104
7061,2012,Democrats,Republicans,3.48,Barack Obama,Democratic,2.34,1.418,1.363866104
7062,2012,Democrats,Republicans,3.46,Barack Obama,Democratic,2.34,1.418,1.363866104
7063,2012,Democrats,Republicans,3.38,Barack Obama,Democratic,2.34,1.418,1.363866104
7064,2012,Democrats,Republicans,3.37,Barack Obama,Democratic,2.34,1.418,1.363866104
7065,2012,Democrats,Republicans,3.31,Barack Obama,Democratic,2.34,1.418,1.363866104
7066,2012,Democrats,Republicans,3.33,Barack Obama,Democratic,2.34,1.418,1.363866104
7067,2012,Democrats,Republicans,3.29,Barack Obama,Democratic,2.34,1.418,1.363866104
7068,2012,Democrats,Republicans,3.31,Barack Obama,Democratic,2.34,1.418,1.363866104
7069,2012,Democrats,Republicans,3.27,Barack Obama,Democratic,2.34,1.418,1.363866104
7070,2012,Democrats,Republicans,3.35,Barack Obama,Democratic,2.34,1.418,1.363866104
7071,2012,Democrats,Republicans,3.35,Barack Obama,Democratic,2.34,1.418,1.363866104
7072,2012,Democrats,Republicans,3.41,Barack Obama,Democratic,2.34,1.418,1.363866104
7073,2012,Democrats,Republicans,3.37,Barack Obama,Democratic,2.34,1.418,1.363866104
7074,2012,Democrats,Republicans,3.32,Barack Obama,Democratic,2.34,1.418,1.363866104
7075,2012,Democrats,Republicans,3.21,Barack Obama,Democratic,2.34,1.418,1.363866104
7076,2012,Democrats,Republicans,3.18,Barack Obama,Democratic,2.34,1.418,1.363866104
7077,2012,Democrats,Republicans,3.13,Barack Obama,Democratic,2.34,1.418,1.363866104
7078,2012,Democrats,Republicans,3.18,Barack Obama,Democratic,2.34,1.418,1.363866104
7079,2012,Democrats,Republicans,3.22,Barack Obama,Democratic,2.34,1.418,1.363866104
7080,2012,Democrats,Republicans,3.14,Barack Obama,Democratic,2.34,1.418,1.363866104
7081,2012,Democrats,Republicans,3.12,Barack Obama,Democratic,2.34,1.418,1.363866104
7082,2012,Democrats,Republicans,3.15,Barack Obama,Democratic,2.34,1.418,1.363866104
7083,2012,Democrats,Republicans,3.13,Barack Obama,Democratic,2.34,1.418,1.363866104
7084,2012,Democrats,Republicans,3.12,Barack Obama,Democratic,2.34,1.418,1.363866104
7085,2012,Democrats,Republicans,3.12,Barack Obama,Democratic,2.34,1.418,1.363866104
7086,2012,Democrats,Republicans,3.08,Barack Obama,Democratic,2.34,1.418,1.363866104
7087,2012,Democrats,Republicans,3.12,Barack Obama,Democratic,2.34,1.418,1.363866104
7088,2012,Democrats,Republicans,3.15,Barack Obama,Democratic,2.34,1.418,1.363866104
7089,2012,Democrats,Republicans,3.13,Barack Obama,Democratic,2.34,1.418,1.363866104
7090,2012,Democrats,Republicans,3.12,Barack Obama,Democratic,2.34,1.418,1.363866104
7091,2012,Democrats,Republicans,3.12,Barack Obama,Democratic,2.34,1.418,1.363866104
